"costs";"clicks";"visits";"sql_date";"strategy_id"
866.4000;1012;1058;"2016-02-12";127
258.2700;515;510;"2016-02-12";122
0.0000;0;1603;"2016-02-12";-1
0.0000;0;234;"2016-02-12";-2
0.0000;0;4029;"2016-02-12";-3
0.0000;0;122;"2016-02-12";-4
0.0000;0;0;"2016-02-12";-5
75.4703;0;0;"2016-02-12";-6
0.0000;0;0;"2016-02-12";-7
0.0000;0;2;"2016-02-11";5687
0.0000;0;1;"2016-02-11";5609
0.0000;0;71;"2016-02-11";5606
0.0000;0;0;"2016-02-11";5212
0.0000;0;0;"2016-02-11";5211
112.2508;0;0;"2016-02-11";5178
0.0000;0;0;"2016-02-11";4952
0.0000;0;0;"2016-02-11";4951
0.0000;0;0;"2016-02-11";4950
0.0000;0;0;"2016-02-11";4873
12.0461;47;25;"2016-02-11";4637
0.0000;0;0;"2016-02-11";4307
0.0000;0;2;"2016-02-11";4232
13.2108;36;44;"2016-02-11";4018
0.0000;0;1;"2016-02-11";3869
0.0000;0;0;"2016-02-11";3729
0.0000;0;3;"2016-02-11";3685
6.4158;5;12;"2016-02-11";3684
0.0000;0;0;"2016-02-11";3652
0.0000;0;9;"2016-02-11";3651
0.0000;0;4;"2016-02-11";3649
0.0000;0;0;"2016-02-11";3568
0.0000;0;1427;"2016-02-11";3566
0.0000;0;8;"2016-02-11";3565
0.0000;0;0;"2016-02-11";2902
168.0400;523;458;"2016-02-11";2866
0.0000;0;151;"2016-02-11";2766
1.3553;0;1279;"2016-02-11";2763
24.6646;53;28;"2016-02-11";2758
0.0000;0;0;"2016-02-11";2573
0.0000;0;1;"2016-02-11";2572
0.0000;0;19828;"2016-02-11";2562
0.0000;0;3;"2016-02-11";2561
0.0000;0;25;"2016-02-11";2560
0.0000;0;98;"2016-02-11";2559
12.3898;19;21;"2016-02-11";2233
0.0000;0;1;"2016-02-11";2232
10.5438;25;6;"2016-02-11";2231
3.6360;6;33;"2016-02-11";752
0.0000;0;0;"2016-02-11";751
0.0000;0;0;"2016-02-11";744
0.0000;0;2;"2016-02-11";742
0.0000;0;0;"2016-02-11";704
0.0000;0;6;"2016-02-11";703
266.7000;729;735;"2016-02-11";653
43.2200;48;50;"2016-02-11";648
554.8100;401;430;"2016-02-11";646
49.3700;105;105;"2016-02-11";645
100.8000;1023;1227;"2016-02-11";605
23.0886;331;238;"2016-02-11";470
0.3535;1;3;"2016-02-11";469
0.0000;0;0;"2016-02-11";442
248.4800;0;567;"2016-02-11";260
205.9500;256;252;"2016-02-11";240
3.1700;4;7;"2016-02-11";237
191.9700;0;442;"2016-02-11";210
1014.0100;1037;1078;"2016-02-11";209
994.1100;1135;1148;"2016-02-11";127
225.4300;446;432;"2016-02-11";122
0.0000;0;1780;"2016-02-11";-1
0.0000;0;254;"2016-02-11";-2
0.0000;0;4131;"2016-02-11";-3
0.0000;0;160;"2016-02-11";-4
0.0000;0;0;"2016-02-11";-5
75.4703;0;0;"2016-02-11";-6
0.0000;0;0;"2016-02-11";-7
0.0000;0;3;"2016-02-10";5687
0.0000;0;4;"2016-02-10";5609
0.0000;0;53;"2016-02-10";5606
0.0000;0;0;"2016-02-10";5212
0.0000;0;0;"2016-02-10";5211
112.2508;0;0;"2016-02-10";5178
0.0000;0;0;"2016-02-10";4952
0.0000;0;0;"2016-02-10";4951
0.0000;0;0;"2016-02-10";4950
0.0000;0;0;"2016-02-10";4873
8.2016;32;20;"2016-02-10";4637
0.0000;0;0;"2016-02-10";4307
0.0000;0;3;"2016-02-10";4232
22.7048;58;57;"2016-02-10";4018
0.0000;0;2;"2016-02-10";3869
0.0000;0;0;"2016-02-10";3729
0.0000;0;1;"2016-02-10";3685
5.6832;7;8;"2016-02-10";3684
0.0000;0;1;"2016-02-10";3652
0.0000;0;13;"2016-02-10";3651
0.0000;0;6;"2016-02-10";3649
0.0000;0;0;"2016-02-10";3568
0.0000;0;422;"2016-02-10";3566
0.0000;0;4;"2016-02-10";3565
0.0000;0;0;"2016-02-10";2902
184.0200;537;445;"2016-02-10";2866
0.0000;0;128;"2016-02-10";2766
1.3553;0;70;"2016-02-10";2763
20.4763;44;34;"2016-02-10";2758
0.0000;0;0;"2016-02-10";2573
0.0000;0;0;"2016-02-10";2572
0.0000;0;514;"2016-02-10";2562
0.0000;0;2;"2016-02-10";2561
0.0000;0;30;"2016-02-10";2560
0.0000;0;67;"2016-02-10";2559
10.9104;16;21;"2016-02-10";2233
0.0000;0;0;"2016-02-10";2232
9.0280;31;20;"2016-02-10";2231
7.2720;12;41;"2016-02-10";752
0.0000;0;0;"2016-02-10";751
0.0000;0;0;"2016-02-10";744
0.0000;0;2;"2016-02-10";742
0.0000;0;0;"2016-02-10";704
0.0000;0;0;"2016-02-10";703
293.8100;807;813;"2016-02-10";653
42.0900;49;47;"2016-02-10";648
604.1000;434;457;"2016-02-10";646
58.5600;108;112;"2016-02-10";645
70.8500;731;938;"2016-02-10";605
21.4524;347;232;"2016-02-10";470
0.3535;1;1;"2016-02-10";469
0.0000;0;0;"2016-02-10";442
248.4800;0;530;"2016-02-10";260
168.9200;229;218;"2016-02-10";240
2.5700;3;4;"2016-02-10";237
191.9700;0;599;"2016-02-10";210
919.0900;1033;1098;"2016-02-10";209
789.1500;1071;1061;"2016-02-10";127
283.7700;557;530;"2016-02-10";122
0.0000;0;1588;"2016-02-10";-1
0.0000;0;299;"2016-02-10";-2
0.0000;0;4223;"2016-02-10";-3
0.0000;0;129;"2016-02-10";-4
0.0000;0;0;"2016-02-10";-5
75.4703;0;0;"2016-02-10";-6
0.0000;0;0;"2016-02-10";-7
0.0000;0;3;"2016-02-09";5687
0.0000;0;4;"2016-02-09";5609
0.0000;0;63;"2016-02-09";5606
0.0000;0;0;"2016-02-09";5212
0.0000;0;0;"2016-02-09";5211
112.2508;0;0;"2016-02-09";5178
0.0000;0;0;"2016-02-09";4952
0.0000;0;0;"2016-02-09";4951
0.0000;0;0;"2016-02-09";4950
0.0000;0;0;"2016-02-09";4873
9.4831;37;23;"2016-02-09";4637
0.0000;0;1;"2016-02-09";4307
0.0000;0;2;"2016-02-09";4232
14.5844;41;42;"2016-02-09";4018
0.0000;0;2;"2016-02-09";3869
0.0000;0;0;"2016-02-09";3729
0.0000;0;3;"2016-02-09";3685
7.1928;7;9;"2016-02-09";3684
0.0000;0;0;"2016-02-09";3652
0.0000;0;12;"2016-02-09";3651
0.0000;0;5;"2016-02-09";3649
0.0000;0;0;"2016-02-09";3568
0.0000;0;86;"2016-02-09";3566
0.0000;0;5;"2016-02-09";3565
0.0000;0;0;"2016-02-09";2902
175.8900;553;463;"2016-02-09";2866
0.0000;0;84;"2016-02-09";2766
1.3553;0;70;"2016-02-09";2763
18.1494;39;32;"2016-02-09";2758
0.0000;0;0;"2016-02-09";2573
0.0000;0;0;"2016-02-09";2572
0.0000;0;704;"2016-02-09";2562
0.0000;0;6;"2016-02-09";2561
0.0000;0;19;"2016-02-09";2560
0.0000;0;74;"2016-02-09";2559
11.3300;16;25;"2016-02-09";2233
0.0000;0;0;"2016-02-09";2232
9.0349;15;6;"2016-02-09";2231
6.6660;11;40;"2016-02-09";752
0.0000;0;1;"2016-02-09";751
0.0000;0;0;"2016-02-09";744
0.0000;0;1;"2016-02-09";742
0.0000;0;0;"2016-02-09";704
0.0000;0;7;"2016-02-09";703
327.7300;879;908;"2016-02-09";653
64.6500;65;70;"2016-02-09";648
616.4200;454;468;"2016-02-09";646
42.7600;100;91;"2016-02-09";645
82.0300;708;924;"2016-02-09";605
22.3614;323;254;"2016-02-09";470
0.0000;0;2;"2016-02-09";469
0.0000;0;0;"2016-02-09";442
248.4800;0;634;"2016-02-09";260
218.8000;286;278;"2016-02-09";240
5.1200;7;8;"2016-02-09";237
191.9700;0;1025;"2016-02-09";210
926.6700;988;1036;"2016-02-09";209
786.1000;1071;1079;"2016-02-09";127
294.1100;575;551;"2016-02-09";122
0.0000;0;1681;"2016-02-09";-1
0.0000;0;376;"2016-02-09";-2
0.0000;0;4348;"2016-02-09";-3
0.0000;0;152;"2016-02-09";-4
0.0000;0;0;"2016-02-09";-5
75.4703;0;0;"2016-02-09";-6
0.0000;0;0;"2016-02-09";-7
0.0000;0;7;"2016-02-08";5687
0.0000;0;2;"2016-02-08";5609
0.0000;0;51;"2016-02-08";5606
0.0000;0;0;"2016-02-08";5212
0.0000;0;0;"2016-02-08";5211
112.2508;0;0;"2016-02-08";5178
0.0000;0;0;"2016-02-08";4952
0.0000;0;0;"2016-02-08";4951
0.0000;0;0;"2016-02-08";4950
0.0000;0;0;"2016-02-08";4873
13.8402;54;21;"2016-02-08";4637
0.0000;0;0;"2016-02-08";4307
0.0000;0;2;"2016-02-08";4232
17.0690;51;58;"2016-02-08";4018
0.0000;0;1;"2016-02-08";3869
0.0000;0;0;"2016-02-08";3729
0.0000;0;4;"2016-02-08";3685
8.4693;7;10;"2016-02-08";3684
0.0000;0;0;"2016-02-08";3652
0.0000;0;16;"2016-02-08";3651
0.0000;0;6;"2016-02-08";3649
0.0000;0;0;"2016-02-08";3568
0.0000;0;6;"2016-02-08";3566
0.0000;0;1;"2016-02-08";3565
0.0000;0;0;"2016-02-08";2902
163.9600;522;447;"2016-02-08";2866
0.0000;0;125;"2016-02-08";2766
1.3553;0;93;"2016-02-08";2763
21.4070;46;42;"2016-02-08";2758
0.0000;0;1;"2016-02-08";2573
0.0000;0;1;"2016-02-08";2572
0.0000;0;1170;"2016-02-08";2562
0.0000;0;10;"2016-02-08";2561
0.0000;0;38;"2016-02-08";2560
0.0000;0;85;"2016-02-08";2559
10.5350;32;29;"2016-02-08";2233
0.0000;0;0;"2016-02-08";2232
7.4485;14;7;"2016-02-08";2231
7.2720;12;23;"2016-02-08";752
0.0000;0;0;"2016-02-08";751
0.0000;0;0;"2016-02-08";744
0.0000;0;3;"2016-02-08";742
0.0000;0;0;"2016-02-08";704
0.0000;0;6;"2016-02-08";703
261.4300;739;760;"2016-02-08";653
51.2000;38;44;"2016-02-08";648
571.4600;400;424;"2016-02-08";646
56.7800;123;120;"2016-02-08";645
68.5200;701;917;"2016-02-08";605
23.2704;377;244;"2016-02-08";470
0.0000;0;1;"2016-02-08";469
0.0000;0;0;"2016-02-08";442
248.4800;0;719;"2016-02-08";260
180.3800;246;248;"2016-02-08";240
2.5900;4;5;"2016-02-08";237
191.9700;0;353;"2016-02-08";210
865.4100;933;979;"2016-02-08";209
877.1000;1112;1136;"2016-02-08";127
208.4700;431;412;"2016-02-08";122
0.0000;0;1855;"2016-02-08";-1
0.0000;0;476;"2016-02-08";-2
0.0000;0;4295;"2016-02-08";-3
0.0000;0;146;"2016-02-08";-4
0.0000;0;0;"2016-02-08";-5
75.4703;0;0;"2016-02-08";-6
0.0000;0;0;"2016-02-08";-7
0.0000;0;0;"2016-02-07";5687
0.0000;0;1;"2016-02-07";5609
0.0000;0;38;"2016-02-07";5606
0.0000;0;0;"2016-02-07";5212
0.0000;0;0;"2016-02-07";5211
112.2508;0;0;"2016-02-07";5178
0.0000;0;0;"2016-02-07";4952
0.0000;0;0;"2016-02-07";4951
0.0000;0;0;"2016-02-07";4950
0.0000;0;0;"2016-02-07";4873
7.9453;31;18;"2016-02-07";4637
0.0000;0;0;"2016-02-07";4307
0.0000;0;0;"2016-02-07";4232
14.6955;38;42;"2016-02-07";4018
0.0000;0;0;"2016-02-07";3869
0.0000;0;0;"2016-02-07";3729
0.0000;0;0;"2016-02-07";3685
6.7821;7;9;"2016-02-07";3684
0.0000;0;1;"2016-02-07";3652
0.0000;0;16;"2016-02-07";3651
0.0000;0;4;"2016-02-07";3649
0.0000;0;0;"2016-02-07";3568
0.0000;0;2;"2016-02-07";3566
0.0000;0;1;"2016-02-07";3565
0.0000;0;0;"2016-02-07";2902
111.2200;365;308;"2016-02-07";2866
0.0000;0;75;"2016-02-07";2766
1.3553;0;56;"2016-02-07";2763
15.3572;33;21;"2016-02-07";2758
0.0000;0;0;"2016-02-07";2573
0.0000;0;1;"2016-02-07";2572
0.0000;0;1331;"2016-02-07";2562
0.0000;0;0;"2016-02-07";2561
0.0000;0;26;"2016-02-07";2560
0.0000;0;46;"2016-02-07";2559
8.3394;21;27;"2016-02-07";2233
0.0000;0;0;"2016-02-07";2232
5.9537;22;8;"2016-02-07";2231
2.4240;4;34;"2016-02-07";752
0.0000;0;0;"2016-02-07";751
0.0000;0;0;"2016-02-07";744
0.0000;0;0;"2016-02-07";742
0.0000;0;0;"2016-02-07";704
0.0000;0;7;"2016-02-07";703
246.3000;692;712;"2016-02-07";653
47.9500;44;45;"2016-02-07";648
457.8600;338;356;"2016-02-07";646
34.8100;75;79;"2016-02-07";645
44.8700;525;689;"2016-02-07";605
22.1796;351;243;"2016-02-07";470
0.0000;0;0;"2016-02-07";469
0.0000;0;0;"2016-02-07";442
248.4800;0;830;"2016-02-07";260
134.1500;196;214;"2016-02-07";240
1.7100;3;2;"2016-02-07";237
191.9700;0;359;"2016-02-07";210
481.5300;558;628;"2016-02-07";209
623.3700;872;879;"2016-02-07";127
165.9200;361;341;"2016-02-07";122
0.0000;0;1274;"2016-02-07";-1
0.0000;0;148;"2016-02-07";-2
0.0000;0;3734;"2016-02-07";-3
0.0000;0;123;"2016-02-07";-4
0.0000;0;0;"2016-02-07";-5
75.4703;0;0;"2016-02-07";-6
0.0000;0;0;"2016-02-07";-7
0.0000;0;1;"2016-02-06";5687
0.0000;0;3;"2016-02-06";5609
0.0000;0;45;"2016-02-06";5606
0.0000;0;0;"2016-02-06";5212
0.0000;0;0;"2016-02-06";5211
112.2508;0;0;"2016-02-06";5178
0.0000;0;0;"2016-02-06";4952
0.0000;0;0;"2016-02-06";4951
0.0000;0;0;"2016-02-06";4950
0.0000;0;0;"2016-02-06";4873
9.2268;36;18;"2016-02-06";4637
0.0000;0;0;"2016-02-06";4307
0.0000;0;1;"2016-02-06";4232
16.4529;46;46;"2016-02-06";4018
0.0000;0;0;"2016-02-06";3869
0.0000;0;0;"2016-02-06";3729
0.0000;0;1;"2016-02-06";3685
4.2402;2;3;"2016-02-06";3684
0.0000;0;0;"2016-02-06";3652
0.0000;0;20;"2016-02-06";3651
0.0000;0;8;"2016-02-06";3649
0.0000;0;0;"2016-02-06";3568
0.0000;0;4;"2016-02-06";3566
0.0000;0;1;"2016-02-06";3565
0.0000;0;0;"2016-02-06";2902
128.8400;423;355;"2016-02-06";2866
0.0000;0;85;"2016-02-06";2766
1.3553;0;90;"2016-02-06";2763
16.7533;36;26;"2016-02-06";2758
0.0000;0;1;"2016-02-06";2573
0.0000;0;0;"2016-02-06";2572
0.0000;0;3157;"2016-02-06";2562
0.0000;0;1;"2016-02-06";2561
0.0000;0;27;"2016-02-06";2560
0.0000;0;81;"2016-02-06";2559
8.2234;19;22;"2016-02-06";2233
0.0000;0;0;"2016-02-06";2232
5.4368;17;8;"2016-02-06";2231
7.2720;12;44;"2016-02-06";752
0.0000;0;0;"2016-02-06";751
0.0000;0;1;"2016-02-06";744
1.3938;2;1;"2016-02-06";742
0.0000;0;0;"2016-02-06";704
0.0000;0;4;"2016-02-06";703
229.2700;656;662;"2016-02-06";653
40.2600;46;47;"2016-02-06";648
442.5800;339;362;"2016-02-06";646
42.2000;86;86;"2016-02-06";645
71.6800;510;692;"2016-02-06";605
22.5432;345;248;"2016-02-06";470
0.0000;0;0;"2016-02-06";469
0.0000;0;0;"2016-02-06";442
248.4800;0;2022;"2016-02-06";260
138.1700;202;218;"2016-02-06";240
0.4300;1;1;"2016-02-06";237
191.9700;0;338;"2016-02-06";210
485.0600;553;592;"2016-02-06";209
621.2900;818;811;"2016-02-06";127
146.6000;338;329;"2016-02-06";122
0.0000;0;1158;"2016-02-06";-1
0.0000;0;149;"2016-02-06";-2
0.0000;0;3536;"2016-02-06";-3
0.0000;0;114;"2016-02-06";-4
0.0000;0;0;"2016-02-06";-5
75.4703;0;0;"2016-02-06";-6
0.0000;0;0;"2016-02-06";-7
0.0000;0;1;"2016-02-05";5687
0.0000;0;1;"2016-02-05";5609
0.0000;0;43;"2016-02-05";5606
0.0000;0;0;"2016-02-05";5212
0.0000;0;0;"2016-02-05";5211
112.2508;0;0;"2016-02-05";5178
0.0000;0;0;"2016-02-05";4952
0.0000;0;0;"2016-02-05";4951
0.0000;0;0;"2016-02-05";4950
0.0000;0;0;"2016-02-05";4873
8.7142;34;14;"2016-02-05";4637
0.0000;0;0;"2016-02-05";4307
0.0000;0;2;"2016-02-05";4232
11.6352;36;40;"2016-02-05";4018
0.0000;0;0;"2016-02-05";3869
0.0000;0;0;"2016-02-05";3729
0.0000;0;7;"2016-02-05";3685
5.6388;3;3;"2016-02-05";3684
0.0000;0;0;"2016-02-05";3652
0.0000;0;11;"2016-02-05";3651
0.0000;0;6;"2016-02-05";3649
0.0000;0;0;"2016-02-05";3568
0.0000;0;2;"2016-02-05";3566
0.0000;0;1;"2016-02-05";3565
0.0000;0;0;"2016-02-05";2902
165.3600;504;405;"2016-02-05";2866
0.0000;0;108;"2016-02-05";2766
1.3553;0;153;"2016-02-05";2763
22.8031;49;29;"2016-02-05";2758
0.0000;0;1;"2016-02-05";2573
0.0000;0;1;"2016-02-05";2572
0.0000;0;11644;"2016-02-05";2562
0.0000;0;4;"2016-02-05";2561
0.0000;0;37;"2016-02-05";2560
0.0000;0;75;"2016-02-05";2559
10.4322;18;20;"2016-02-05";2233
0.0000;0;0;"2016-02-05";2232
7.1030;15;10;"2016-02-05";2231
4.8480;8;39;"2016-02-05";752
0.0000;0;0;"2016-02-05";751
0.0000;0;0;"2016-02-05";744
0.0000;0;0;"2016-02-05";742
0.0000;0;0;"2016-02-05";704
0.0000;0;2;"2016-02-05";703
229.2500;600;617;"2016-02-05";653
29.8900;32;33;"2016-02-05";648
457.2600;322;337;"2016-02-05";646
43.7900;91;90;"2016-02-05";645
82.6400;639;844;"2016-02-05";605
11.6352;206;128;"2016-02-05";470
0.0000;0;1;"2016-02-05";469
0.0000;0;0;"2016-02-05";442
248.4800;0;627;"2016-02-05";260
147.9000;197;202;"2016-02-05";240
1.8300;3;3;"2016-02-05";237
191.9700;0;427;"2016-02-05";210
454.0100;523;553;"2016-02-05";209
605.9000;800;809;"2016-02-05";127
122.6700;278;274;"2016-02-05";122
0.0000;0;1370;"2016-02-05";-1
0.0000;0;162;"2016-02-05";-2
0.0000;0;3721;"2016-02-05";-3
0.0000;0;128;"2016-02-05";-4
0.0000;0;0;"2016-02-05";-5
75.4703;0;0;"2016-02-05";-6
0.0000;0;0;"2016-02-05";-7
0.0000;0;2;"2016-02-04";5687
0.0000;0;6;"2016-02-04";5609
0.0000;0;65;"2016-02-04";5606
0.0000;0;0;"2016-02-04";5212
0.0000;0;0;"2016-02-04";5211
112.2508;0;0;"2016-02-04";5178
0.0000;0;0;"2016-02-04";4952
0.0000;0;0;"2016-02-04";4951
0.0000;0;0;"2016-02-04";4950
0.0000;0;0;"2016-02-04";4873
11.2772;44;18;"2016-02-04";4637
0.0000;0;0;"2016-02-04";4307
0.0000;1;4;"2016-02-04";4232
19.9071;46;51;"2016-02-04";4018
0.0000;0;1;"2016-02-04";3869
0.0000;0;0;"2016-02-04";3729
0.0000;0;4;"2016-02-04";3685
7.1595;8;6;"2016-02-04";3684
0.0000;0;1;"2016-02-04";3652
0.0000;0;22;"2016-02-04";3651
0.0000;0;8;"2016-02-04";3649
0.0000;0;0;"2016-02-04";3568
0.0000;0;5;"2016-02-04";3566
0.0000;0;1;"2016-02-04";3565
0.0000;0;0;"2016-02-04";2902
181.6300;581;489;"2016-02-04";2866
0.0000;0;154;"2016-02-04";2766
1.3553;0;235;"2016-02-04";2763
19.0802;41;33;"2016-02-04";2758
0.0000;0;1;"2016-02-04";2573
0.0000;0;0;"2016-02-04";2572
0.0000;0;3683;"2016-02-04";2562
0.0000;0;3;"2016-02-04";2561
0.0000;0;37;"2016-02-04";2560
0.0000;0;70;"2016-02-04";2559
11.6498;27;31;"2016-02-04";2233
0.0000;0;0;"2016-02-04";2232
8.5541;23;13;"2016-02-04";2231
6.6660;11;41;"2016-02-04";752
0.0000;0;0;"2016-02-04";751
0.0000;0;0;"2016-02-04";744
0.0000;0;1;"2016-02-04";742
0.0000;0;0;"2016-02-04";704
0.0000;0;4;"2016-02-04";703
240.0500;657;666;"2016-02-04";653
38.7700;41;39;"2016-02-04";648
418.0300;325;346;"2016-02-04";646
48.4100;110;111;"2016-02-04";645
102.6800;736;941;"2016-02-04";605
0.0000;0;5;"2016-02-04";470
0.0000;0;6;"2016-02-04";469
0.0000;0;0;"2016-02-04";442
248.4800;0;661;"2016-02-04";260
161.7200;231;249;"2016-02-04";240
4.8400;6;6;"2016-02-04";237
191.9700;0;374;"2016-02-04";210
480.7800;547;600;"2016-02-04";209
575.2300;753;781;"2016-02-04";127
112.1200;246;238;"2016-02-04";122
0.0000;0;1410;"2016-02-04";-1
0.0000;0;173;"2016-02-04";-2
0.0000;0;4218;"2016-02-04";-3
0.0000;0;151;"2016-02-04";-4
0.0000;0;0;"2016-02-04";-5
75.4703;0;0;"2016-02-04";-6
0.0000;0;0;"2016-02-04";-7
0.0000;0;0;"2016-02-03";5687
0.0000;0;3;"2016-02-03";5609
0.0000;0;51;"2016-02-03";5606
0.0000;0;0;"2016-02-03";5212
0.0000;0;0;"2016-02-03";5211
112.2508;0;0;"2016-02-03";5178
0.0000;0;0;"2016-02-03";4952
0.0000;0;0;"2016-02-03";4951
0.0000;0;0;"2016-02-03";4950
0.0000;0;0;"2016-02-03";4873
5.6386;22;11;"2016-02-03";4637
0.0000;0;0;"2016-02-03";4307
0.0000;0;4;"2016-02-03";4232
12.4028;38;40;"2016-02-03";4018
0.0000;0;1;"2016-02-03";3869
0.0000;0;0;"2016-02-03";3729
0.0000;0;6;"2016-02-03";3685
6.3492;11;7;"2016-02-03";3684
0.0000;0;0;"2016-02-03";3652
0.0000;0;15;"2016-02-03";3651
0.0000;0;9;"2016-02-03";3649
0.0000;0;0;"2016-02-03";3568
0.0000;0;8;"2016-02-03";3566
0.0000;0;1;"2016-02-03";3565
0.0000;0;0;"2016-02-03";2902
159.8800;526;423;"2016-02-03";2866
0.0000;0;142;"2016-02-03";2766
1.3553;0;620;"2016-02-03";2763
11.6343;25;25;"2016-02-03";2758
0.0000;0;5;"2016-02-03";2573
0.0000;0;0;"2016-02-03";2572
0.0000;0;609;"2016-02-03";2562
0.0000;0;6;"2016-02-03";2561
0.0000;0;61;"2016-02-03";2560
0.0000;0;111;"2016-02-03";2559
11.4480;27;27;"2016-02-03";2233
0.0000;0;0;"2016-02-03";2232
9.6587;32;20;"2016-02-03";2231
7.8780;13;42;"2016-02-03";752
0.0000;0;1;"2016-02-03";751
0.0000;0;0;"2016-02-03";744
0.0000;0;2;"2016-02-03";742
0.0000;0;0;"2016-02-03";704
0.0000;0;3;"2016-02-03";703
265.6000;729;744;"2016-02-03";653
33.1800;39;46;"2016-02-03";648
323.6200;273;303;"2016-02-03";646
35.7200;98;96;"2016-02-03";645
102.4400;659;859;"2016-02-03";605
0.0000;0;11;"2016-02-03";470
0.0000;0;0;"2016-02-03";469
0.0000;0;0;"2016-02-03";442
248.4800;0;753;"2016-02-03";260
191.9100;249;250;"2016-02-03";240
2.9600;6;10;"2016-02-03";237
191.9700;0;450;"2016-02-03";210
501.6200;542;586;"2016-02-03";209
630.8900;860;895;"2016-02-03";127
140.4200;317;300;"2016-02-03";122
0.0000;0;1423;"2016-02-03";-1
0.0000;0;200;"2016-02-03";-2
0.0000;0;4202;"2016-02-03";-3
0.0000;0;129;"2016-02-03";-4
0.0000;0;0;"2016-02-03";-5
75.4703;0;0;"2016-02-03";-6
0.0000;0;0;"2016-02-03";-7
0.0000;0;0;"2016-02-02";5687
0.0000;0;3;"2016-02-02";5609
0.0000;0;67;"2016-02-02";5606
0.0000;0;0;"2016-02-02";5212
0.0000;0;0;"2016-02-02";5211
112.2508;0;0;"2016-02-02";5178
0.0000;0;0;"2016-02-02";4952
0.0000;0;0;"2016-02-02";4951
0.0000;0;0;"2016-02-02";4950
0.0000;0;0;"2016-02-02";4873
13.8402;54;33;"2016-02-02";4637
0.0000;0;1;"2016-02-02";4307
0.0000;0;1;"2016-02-02";4232
12.2109;30;37;"2016-02-02";4018
0.0000;0;0;"2016-02-02";3869
0.0000;0;0;"2016-02-02";3729
0.0000;0;4;"2016-02-02";3685
0.0000;0;1;"2016-02-02";3684
0.0000;0;0;"2016-02-02";3652
0.0000;0;15;"2016-02-02";3651
0.0000;0;11;"2016-02-02";3649
0.0000;0;0;"2016-02-02";3568
0.0000;0;6;"2016-02-02";3566
0.0000;0;2;"2016-02-02";3565
0.0000;0;0;"2016-02-02";2902
167.2500;552;458;"2016-02-02";2866
0.0000;0;118;"2016-02-02";2766
1.3553;0;54;"2016-02-02";2763
24.1992;52;46;"2016-02-02";2758
0.0000;0;2;"2016-02-02";2573
0.0000;0;1;"2016-02-02";2572
0.0000;0;786;"2016-02-02";2562
0.0000;0;9;"2016-02-02";2561
0.0000;0;37;"2016-02-02";2560
0.0000;0;140;"2016-02-02";2559
9.1942;16;18;"2016-02-02";2233
0.0000;0;0;"2016-02-02";2232
6.8734;30;14;"2016-02-02";2231
12.1200;20;50;"2016-02-02";752
0.0000;0;0;"2016-02-02";751
0.0000;0;0;"2016-02-02";744
0.0000;0;1;"2016-02-02";742
0.0000;0;0;"2016-02-02";704
0.0000;0;5;"2016-02-02";703
258.6100;687;714;"2016-02-02";653
50.4200;54;54;"2016-02-02";648
390.8400;308;340;"2016-02-02";646
36.8300;81;84;"2016-02-02";645
120.9600;763;1002;"2016-02-02";605
0.0000;0;15;"2016-02-02";470
0.0000;0;1;"2016-02-02";469
0.0000;0;0;"2016-02-02";442
248.4800;0;908;"2016-02-02";260
173.8100;249;229;"2016-02-02";240
0.1800;3;5;"2016-02-02";237
191.9700;0;535;"2016-02-02";210
653.8500;671;735;"2016-02-02";209
626.7400;824;853;"2016-02-02";127
138.7200;283;283;"2016-02-02";122
0.0000;0;1559;"2016-02-02";-1
0.0000;0;200;"2016-02-02";-2
0.0000;0;4586;"2016-02-02";-3
0.0000;0;137;"2016-02-02";-4
0.0000;0;0;"2016-02-02";-5
75.4703;0;0;"2016-02-02";-6
0.0000;0;0;"2016-02-02";-7
0.0000;0;0;"2016-02-01";5687
0.0000;0;3;"2016-02-01";5609
0.0000;0;68;"2016-02-01";5606
0.0000;0;0;"2016-02-01";5212
0.0000;0;0;"2016-02-01";5211
112.2508;0;0;"2016-02-01";5178
0.0000;0;0;"2016-02-01";4952
0.0000;0;0;"2016-02-01";4951
0.0000;0;0;"2016-02-01";4950
0.0000;0;0;"2016-02-01";4873
9.4831;37;20;"2016-02-01";4637
0.0000;0;0;"2016-02-01";4307
0.0000;0;2;"2016-02-01";4232
0.0000;0;18;"2016-02-01";4018
0.0000;0;5;"2016-02-01";3869
0.0000;0;0;"2016-02-01";3729
0.0000;0;4;"2016-02-01";3685
0.0000;0;3;"2016-02-01";3684
0.0000;0;0;"2016-02-01";3652
0.0000;0;15;"2016-02-01";3651
0.0000;0;13;"2016-02-01";3649
0.0000;0;0;"2016-02-01";3568
0.0000;0;5;"2016-02-01";3566
0.0000;0;4;"2016-02-01";3565
0.0000;0;0;"2016-02-01";2902
199.9700;626;519;"2016-02-01";2866
0.0000;0;144;"2016-02-01";2766
1.3553;0;74;"2016-02-01";2763
19.5455;42;31;"2016-02-01";2758
0.0000;0;1;"2016-02-01";2573
0.0000;0;0;"2016-02-01";2572
0.0000;0;1293;"2016-02-01";2562
0.0000;0;6;"2016-02-01";2561
0.0000;0;57;"2016-02-01";2560
0.0000;0;140;"2016-02-01";2559
0.0000;0;5;"2016-02-01";2233
0.0000;0;0;"2016-02-01";2232
